,author_id,created_at,geo,id,text,withheld
203,2860544847,2021-07-30 23:36:00+00:00,,1421253271545475078,"دراسة حديثة تكشف تأثير #لقاح_كورونا على النساء الحوامل
https://t.co/sHXThbxtA4 https://t.co/bNccmoVSVl",
204,1203313929310617602,2021-07-30 23:35:52+00:00,,1421253238947450882,RT @Eyaaaad: بعض سكان ولاية ميزوري الأمريكية يذهبون للمستشفيات متنكرين لأخذ لقاح كورونا سراً حتى لا يتعرف عليهم أقرباؤهم ومعارفهم الذين يعا…,
205,461221368,2021-07-30 23:35:51+00:00,,1421253235462004739,"RT @sha3rq82: الثالثه ثابته 
الشتاء المظلم
لك ان تتخيل في اقل من سنه يستقبل جسمك ٣ جرعات من لقاحات تحت بند الطوارئ وتنتهي تجاربه في ٢٠٢٣ وج…",
206,1243118904567836672,2021-07-30 23:35:48+00:00,,1421253223927750657,RT @riham_lt: زين احنا الثالث شنو ذنبنا حتى اعمارنا مو مال لقاح ونصنا مصابين احنا عدنا درجات وممتحنين نطالب تعتمدون يالكاظمي زين وينك @MAKa…,
207,157129415,2021-07-30 23:35:46+00:00,,1421253214599532544,RT @gorgeous4ew: باكستان تهدد بقطع شبكة الهاتف عن الذين يرفضون تلقي لقاح كورونا. https://t.co/uuygkehQlu,
208,2779735209,2021-07-30 23:35:41+00:00,,1421253193351286793,@NaguibSawiris ده انا مقدم على التطعيم واتبعتلى الرقم العشرينى من خمس شهور ولحد دلوقتى مجاليش معاد تطعيم ايه بقى,
209,1242943477949829120,2021-07-30 23:35:39+00:00,,1421253184207659008,RT @gorgeous4ew: باكستان تهدد بقطع شبكة الهاتف عن الذين يرفضون تلقي لقاح كورونا. https://t.co/uuygkehQlu,
210,1049445691494424576,2021-07-30 23:35:37+00:00,,1421253176012034048,RT @sauditga: #الجمعية_السعودية_للارشاد_السياحي تهيب بمنتسبيها والمرشدين السياحيين والمرشدات السياحيات بالمملكة بضرورة استكمال جرعات لقاح ك…,
211,432897186,2021-07-30 23:35:26+00:00,,1421253129916534784,RT @gorgeous4ew: باكستان تهدد بقطع شبكة الهاتف عن الذين يرفضون تلقي لقاح كورونا. https://t.co/uuygkehQlu,
212,3538966333,2021-07-30 23:35:19+00:00,,1421253102347370496,"RT @SaudiNews50: التعليم للمعلمين والمعلمات:

أنتم قدوة للطلاب..بادروا في أخذ لقاح كورونا لتكون العودة للمدراس آمنة.",
213,1099394397509177344,2021-07-30 23:35:17+00:00,,1421253091987427330,"RT @SaudiNews50: التعليم للمعلمين والمعلمات:

أنتم قدوة للطلاب..بادروا في أخذ لقاح كورونا لتكون العودة للمدراس آمنة.",
214,2514915136,2021-07-30 23:35:17+00:00,,1421253091958083588,"RT @SaudiNews50: التعليم للمعلمين والمعلمات:

أنتم قدوة للطلاب..بادروا في أخذ لقاح كورونا لتكون العودة للمدراس آمنة.",
215,1179348216745205764,2021-07-30 23:35:12+00:00,,1421253069745102861,"RT @SaudiNews50: التعليم للمعلمين والمعلمات:

أنتم قدوة للطلاب..بادروا في أخذ لقاح كورونا لتكون العودة للمدراس آمنة.",
216,1272593195571056640,2021-07-30 23:35:11+00:00,,1421253068801327105,"RT @moe_gov_sa: #فيديو|
معلمونا ومعلماتنا قدوة لطلابهم وطالباتهم في الحصول على لقاح كورونا..
بادر بالتسجيل #لعودة_آمنة إلى مدارسنا. https:/…",
217,548202227,2021-07-30 23:35:10+00:00,,1421253064347078659,RT @YAYshamsaldeen: يجب على مجلس التعاون @GCCSG ممثلا بمجلس الصحة الخليجي @GHC_GCC بتوحيد آلية اعتماد التطعيمات، وإنشاء قاعدة بيانات مشتركة…,
218,474886468,2021-07-30 23:34:58+00:00,,1421253012320833539,"التعليم للمعلمين والمعلمات:

أنتم قدوة للطلاب..بادروا في أخذ لقاح كورونا لتكون العودة للمدراس آمنة.",
219,246173880,2021-07-30 23:34:58+00:00,,1421253011662311432,"RT @3adeeemQ8: من الأحد إلى الخميس
يوجد تطعيم في م جابر الاحمد ج السرة

🛑 ابتداء من الساعة ٨ ص - بوابة ٥.
التطعيم مفتوح للعموم 
يعبي نموذج…",
220,1184933624,2021-07-30 23:34:55+00:00,,1421252998668423170,RT @gorgeous4ew: باكستان تهدد بقطع شبكة الهاتف عن الذين يرفضون تلقي لقاح كورونا. https://t.co/uuygkehQlu,
221,3145298919,2021-07-30 23:34:54+00:00,,1421252994226696195,RT @sauditga: #الجمعية_السعودية_للارشاد_السياحي تهيب بمنتسبيها والمرشدين السياحيين والمرشدات السياحيات بالمملكة بضرورة استكمال جرعات لقاح ك…,
222,4707760480,2021-07-30 23:34:53+00:00,,1421252992414752768,"RT @DrPepeTheFrog: سؤال جدي ..

لو أتاك أحد أحبابك (أخوك، أبوك، صديقك … الخ) بعد مدة وعاتبك لأنك لم تنبهه بما يحدث الآن من مؤامرات (لقاحات،…",
223,875270165725929473,2021-07-30 23:34:51+00:00,,1421252984198115330,RT @hassanh20881712: تخيل لو ان ميسي او  رونالدو  اصيبا  بسبب لقاح كورونا؟  بطلة الجمباز simone biles  اشهر في امريكا منهما خاصة وان الاولم…,
224,910198863671300096,2021-07-30 23:34:50+00:00,,1421252981161406465,"RT @MOE_SBI_01: الأعزاء:

منسوبو #مكتب_تعليم_بيش من الكادر التعليمي والإداري والإشرافي والطلاب والطالبات..

#خذ_الخطوة وبادر بأخذ لقاح كورو…",
225,1388885163426320384,2021-07-30 23:34:46+00:00,,1421252960911245316,RT @gorgeous4ew: باكستان تهدد بقطع شبكة الهاتف عن الذين يرفضون تلقي لقاح كورونا. https://t.co/uuygkehQlu,
226,1412122537400668162,2021-07-30 23:34:40+00:00,,1421252936764739588,RT @MOE_SBI_01_0008: إستقبال طالبات وطلاب المدارس لأخذ #لقاح_كورونا وذلك بمركز اللقاح المدرسي ب #إبتدائية_بيش_الثالثة_وفصول_الأمل والذي يمت…,
227,1377480145741750276,2021-07-30 23:34:37+00:00,,1421252925901447171,RT @gorgeous4ew: باكستان تهدد بقطع شبكة الهاتف عن الذين يرفضون تلقي لقاح كورونا. https://t.co/uuygkehQlu,
228,1095050542257242112,2021-07-30 23:34:35+00:00,,1421252916732649476,تونس تتلقّى مليون جرعة لقاح هبة من ⁧الولايات المتّحدة⁩ https://t.co/JYiyNAphBV,
229,2177549550,2021-07-30 23:34:35+00:00,,1421252914522243074,"RT @moe_gov_sa: #فيديو|
معلمونا ومعلماتنا قدوة لطلابهم وطالباتهم في الحصول على لقاح كورونا..
بادر بالتسجيل #لعودة_آمنة إلى مدارسنا. https:/…",
230,1201476313,2021-07-30 23:34:26+00:00,,1421252877025165314,"@Suhairhk @SaudiMOH هلا بكِ،
يتوفر لدينا لقاح أسترازينيكا
يمكنك حجز اللقاح من خلال تطبيق صحتي ومعرفة الفرع الأقرب إليك التي تتوفر به الخدمة
حفظك الله من كل مكروه
رحمة",
231,2854624686,2021-07-30 23:34:19+00:00,,1421252850240430081,RT @SaudiNews50: بلغ عدد من تلقوا جرعتي لقاح كورونا في المملكة 7.7 مليون شخص.,
232,796272346722168832,2021-07-30 23:34:17+00:00,,1421252841415585792,"RT @moe_gov_sa: #فيديو|
معلمونا ومعلماتنا قدوة لطلابهم وطالباتهم في الحصول على لقاح كورونا..
بادر بالتسجيل #لعودة_آمنة إلى مدارسنا. https:/…",
233,31395655,2021-07-30 23:34:15+00:00,,1421252832267628550,علماء: فعالية لقاحات كورونا ستتراجع: (MENAFN - Khaberni) خبرني - قال علماء إن الحماية التي تقدمها لقاحات الوقاية من فيروس كورونا، وتطوره لأعراض خطرة، من المرجح للغاية أنها ستتراجع بمرور الوقت، ولذلك ستستمر حملات التطعيم لسنوات مقبلة. وأظهر ملخص لوثيقة… https://t.co/61OaeV0Rto https://t.co/RIhZPlVlsH,
234,1399683787718639617,2021-07-30 23:34:07+00:00,,1421252800248430592,@MOISaudiArabia السلام عليكم لقد اتمت اخذ الجرعتين لقاح استرازنيكا بمصر ووثقت الشهاده من الخارجيه وكل ما ادخل البيانات علي توكلنا يرد بانه تم نقل الملف او حذفه .فضلا شو سوي حتي تتغير الحاله علي توكلنا انا مقيم مصري ومعي خروج وعوده 2368229338,
235,931443164140986368,2021-07-30 23:34:05+00:00,,1421252791817940994,RT @a_l_i1406: قبل قليل أخذت الجرعة الأولى من لقاح كورونا في مركز القوز بمحافظة القنفذة وإني أشكر الله على نعمه التي لا تحصى ثم أشكر حكومتن…,
236,31395655,2021-07-30 23:34:04+00:00,,1421252785807532042,بـايــدن يـدعـو إلـى منـح 100 دولار لكـل أمـريكـي يتلقـى لقـاح «كـورونـا»: (MENAFN - Akhbar Al Khaleej) دعا الرئيس الأمريكي جو بايدن حكام الولايات إلى تقديم حافز بقيمة 100 دولار للحاصلين على… https://t.co/vCTXZByRJL https://t.co/gf2k6Z2JXf,
237,910198863671300096,2021-07-30 23:33:57+00:00,,1421252755688153094,"RT @MOE_SBI: أشادا بجهود المملكة العربية السعودية وحرص القيادة الرشيدة على صحة المواطن والمقيم.

#محافظ_هروب ومدير #تعليم_صبيا يتفقدان…",
238,1043859575240368130,2021-07-30 23:33:50+00:00,,1421252727401820168,@gorgeous4ew الحمدلله على نعمة البنات ياخذون لقاح,
239,455116557,2021-07-30 23:33:42+00:00,,1421252692010229764,RT @Dr__YAS: أطلب ممن يسمون أنفسهم (مختصين) قبل أن يروجوا للإجبار، أن يذكروا لنا لقاح 💉 واحد فقط (((معتمد))) (وليس مرخص ببند الطوارئ) يستخد…,
240,1267922021045936131,2021-07-30 23:33:41+00:00,,1421252689103556610,@swiis3735 @SaudiNews50 ويمكن يحدون الاهل تطعيم عيالهم وبعدين يقولون زادت الاصابات ويخلونه اون لاين ومنو  الخسران عيالنا,
241,1075449928539926534,2021-07-30 23:33:23+00:00,,1421252614281388038,باكستان تهدد بقطع شبكة الهاتف عن الذين يرفضون تلقي لقاح كورونا. https://t.co/uuygkehQlu,
242,1235295038806142977,2021-07-30 23:33:22+00:00,,1421252608858152967,"RT @Poet04: لا لقاح لا عمل لا دراسة لا سفر لا لكل شيء

هل هذا الهراء يوحي لك بأنه لصحتك",
243,469445740,2021-07-30 23:33:15+00:00,,1421252578910875656,RT @Eyaaaad: بعض سكان ولاية ميزوري الأمريكية يذهبون للمستشفيات متنكرين لأخذ لقاح كورونا سراً حتى لا يتعرف عليهم أقرباؤهم ومعارفهم الذين يعا…,
244,728664820644519936,2021-07-30 23:32:30+00:00,,1421252390372712450,"RT @alhamalhu: هل ينبغي تطعيم الاطفال؟

هذا السؤال يتراود علينا كثيرا خصوصا هذه الفترة مع إعلان العودة الى المدارس

منذ الايام الاولى للجائ…",
245,875270165725929473,2021-07-30 23:32:28+00:00,,1421252385406586891,"RT @88_x2: أكسيد الجرافين
هذه تكنولوجيا النانو للتحكم المغناطيسي بالعقل داخل لقاحات وهم كورونا 
من خلال بحثي سوف ينتشر من خلال دمك إلى خلاي…",
246,1186135101857554432,2021-07-30 23:32:27+00:00,,1421252379534675974,"RT @moe_gov_sa: #فيديو|
معلمونا ومعلماتنا قدوة لطلابهم وطالباتهم في الحصول على لقاح كورونا..
بادر بالتسجيل #لعودة_آمنة إلى مدارسنا. https:/…",
247,601837418,2021-07-30 23:32:23+00:00,,1421252364430888972,"تونس تتلقّى مليون جرعة لقاح هبة من الولايات المتّحدة
#lebanon24",
248,1388697292652392449,2021-07-30 23:32:08+00:00,,1421252300580995078,والله يا منهد حيلي والسبب الم يدي بعد لقاح,
249,1396244166720512004,2021-07-30 23:31:57+00:00,,1421252253143478277,"RT @cleanhearts: بفضل الله وحده
انا لديّ
والدين على قيد الحياة
وزوجتين (راح يعوفون كل التغريدة ويعلقون على هاي النقطة😂!)
وولدين
وبنتين (متز…",
250,270259686,2021-07-30 23:31:56+00:00,,1421252249330888706,"RT @IlluminatiKw: نسبة تطعيم سكان العالم كله (جرعتين) هي ١٤.٤٪ بس !

يالمحصنين ، أنتو الأقليّه هني، وربع المؤامرة الأغلبية الساحقة بالعالم…",
251,575501312,2021-07-30 23:31:47+00:00,,1421252210378346499,RT @Eyaaaad: بعض سكان ولاية ميزوري الأمريكية يذهبون للمستشفيات متنكرين لأخذ لقاح كورونا سراً حتى لا يتعرف عليهم أقرباؤهم ومعارفهم الذين يعا…,
252,1417031376587608064,2021-07-30 23:31:45+00:00,,1421252204837605386,"#تونس_تنتفض_ضد_الانقلاب
إلى حد الساعة 
1- أقامت فرنسا جسر جوي قبل الإنقلاب
2- قدمت الجزائر وديعة 150 مليون
3- تقدر أمريكا مليون جرعة لقاح مودارنا

الأطراف المتخفية مصر و الإمارات
هل من تفسير؟؟؟",
253,1418086334145630209,2021-07-30 23:31:31+00:00,,1421252144783560704,@rkn0z بيختلف من لقاح للقاح وكمان من جسم لآخر. بس بالعادة صداع وشوية حمى ووجع مفاصل بس ما يدومش كثير,
254,929120401770340353,2021-07-30 23:31:25+00:00,,1421252120725106694,"@tasmeem1 @abdulrazaq_1 @SaudiNews50 وش دخل أقل حده وش تسوي أقل حده؟؟؟
هل حدة المرض فيها ضرر على اللي حولي؟ لا انا اتحمل مسؤولية جسدي ومايحصل له
هل هناك داعي للاجبار على لقاح لا يحمي من العدوى والإصابة؟ لا.",
255,358734729,2021-07-30 23:31:24+00:00,,1421252116799270916,RT @sauditga: #الجمعية_السعودية_للارشاد_السياحي تهيب بمنتسبيها والمرشدين السياحيين والمرشدات السياحيات بالمملكة بضرورة استكمال جرعات لقاح ك…,
256,403048925,2021-07-30 23:30:58+00:00,,1421252005587300354,ماشاء الله رومات كلوب هاوس إطشر وطنيه هذا وهم ملعون خيرهم ومطعمين لقاح الخلود جذي كلها تحچي سياسه 🤪,
257,4156488280,2021-07-30 23:30:53+00:00,,1421251986633146368,@Saudi_MT @nkha59875141 طيب كذلك لأطفال تحت ٥ سنوات يجب عليهم تطعيم؟؟؟,
258,1267170721727422466,2021-07-30 23:30:41+00:00,,1421251935018049536,"RT @moe_gov_sa: #فيديو|
معلمونا ومعلماتنا قدوة لطلابهم وطالباتهم في الحصول على لقاح كورونا..
بادر بالتسجيل #لعودة_آمنة إلى مدارسنا. https:/…",
259,2525505864,2021-07-30 23:30:35+00:00,,1421251909332127751,(تونس تتلقّى مليون جرعة لقاح هبة من الولايات المتّحدة) -   https://t.co/kTEWw60FZg https://t.co/lbppHlLW4i,
260,1189040571295379459,2021-07-30 23:30:26+00:00,,1421251873072455686,"RT @MOE_RYH: اعتباراً من يوم الأحد القادم  22 ذي الحجة الموافق 1 أغسطس... 
أخذ لقاح #كورونا، شرط أساسي للدخول لمقرات #تعليم_الرياض. https:/…",
261,2944180560,2021-07-30 23:30:25+00:00,,1421251867309486081,#الجمعية_السعودية_للارشاد_السياحي تهيب بمنتسبيها والمرشدين السياحيين والمرشدات السياحيات بالمملكة بضرورة استكمال جرعات لقاح كورونا والالتزام بالاجراءات الاحترازية أثناء مزاولة عملهم https://t.co/Nqf56wn6Qg,
262,1007500039437025280,2021-07-30 23:30:14+00:00,,1421251822828900353,هذا لقاح والا عذاب من ربي؟,
263,340063085,2021-07-30 23:30:13+00:00,,1421251817959272460,"RT @sha3rq82: الثالثه ثابته 
الشتاء المظلم
لك ان تتخيل في اقل من سنه يستقبل جسمك ٣ جرعات من لقاحات تحت بند الطوارئ وتنتهي تجاربه في ٢٠٢٣ وج…",
264,1189040571295379459,2021-07-30 23:30:10+00:00,,1421251804210384905,"RT @moe_gov_sa: #فيديو|
معلمونا ومعلماتنا قدوة لطلابهم وطالباتهم في الحصول على لقاح كورونا..
بادر بالتسجيل #لعودة_آمنة إلى مدارسنا. https:/…",
265,455116557,2021-07-30 23:30:01+00:00,,1421251766323224580,"RT @sha3rq82: الثالثه ثابته 
الشتاء المظلم
لك ان تتخيل في اقل من سنه يستقبل جسمك ٣ جرعات من لقاحات تحت بند الطوارئ وتنتهي تجاربه في ٢٠٢٣ وج…",
266,2798537390,2021-07-30 23:29:52+00:00,,1421251730654777344,RT @MOE_JZN_06: مديرا مكتب #تعليم_وسط_جازان “بنين وبنات” يقفان على استعدادات مركز لقاح كورونا بابتدائية الشماخي لتحفيظ القرآن الكريم، ضمن م…,
267,410897716,2021-07-30 23:29:48+00:00,,1421251711671341056,تونس تتلقّى مليون جرعة لقاح هبة من #الولايات_المتّحدة https://t.co/fuhc7SquPN,
268,1417031376587608064,2021-07-30 23:29:41+00:00,,1421251682936279051,"@AhwalTunisiaNow إلى حد الساعة 
1- أقامت فرنسا جسر جوي قبل الإنقلاب
2- قدمت الجزائر وديعة 150 مليون
3- تقدر أمريكا مليون جرعة لقاح مودارنا",
269,1412503082802556935,2021-07-30 23:29:18+00:00,,1421251585401835521,@ScreenMix التوحد ده انتشر بسبب المعادن الثقيلة  في تطعيمات الأطفال,
270,1173292106741403649,2021-07-30 23:29:15+00:00,,1421251574291124227,"RT @alekhbariyatv: فيديو | المدير العام لتعليم جدة: 90% من المعلمين والإداريين في #جدة تلقوا لقاح #كورونا 

#نشرة_النهار
#الإخبارية https:/…",
271,1037411930053509121,2021-07-30 23:28:53+00:00,,1421251482607886340,"RT @moe_gov_sa: #فيديو|
معلمونا ومعلماتنا قدوة لطلابهم وطالباتهم في الحصول على لقاح كورونا..
بادر بالتسجيل #لعودة_آمنة إلى مدارسنا. https:/…",
272,1124504226393141255,2021-07-30 23:28:42+00:00,,1421251435916926982,RT @gorgeous4ew: علماء من السويد يطورون لقاح لكورونا على شكل استنشاق ليكون بديلاً عن الإبر. https://t.co/JqMdnb8XR2,
273,2798537390,2021-07-30 23:28:38+00:00,,1421251417050947588,"RT @MOE_JZN: غداً | 

افتتاح مركز جديد من مراكز  لقاحات #كورونا كوفيد -19 في ابتدائية الشيخ عيسى الشماخي لتحفيظ القرآن الكريم بمكتب التعليم…",
274,1180444354177126401,2021-07-30 23:28:31+00:00,,1421251390060511238,"RT @MOE_JZN: غداً | 

افتتاح مركز جديد من مراكز  لقاحات #كورونا كوفيد -19 في ابتدائية الشيخ عيسى الشماخي لتحفيظ القرآن الكريم بمكتب التعليم…",
275,3868880715,2021-07-30 23:28:31+00:00,,1421251389980819464,"RT @moe_gov_sa: #فيديو|
معلمونا ومعلماتنا قدوة لطلابهم وطالباتهم في الحصول على لقاح كورونا..
بادر بالتسجيل #لعودة_آمنة إلى مدارسنا. https:/…",
276,910198863671300096,2021-07-30 23:28:29+00:00,,1421251381781045252,"RT @MOE_SBI: صور  |

استعداداً للعودة الحضورية للمدارس، ووسط تنظيم متكامل، مركز لقاحات #كورونا بمكتب تعليم الريث يستقبل طلاب وطالبات الفئة…",
277,1290394731642576897,2021-07-30 23:28:09+00:00,,1421251295831285766,@youm7 ياجماعه ارحمونا مافيش لقاح كورونا,
278,1169300341487296513,2021-07-30 23:28:00+00:00,,1421251261039579138,"RT @moe_gov_sa: #فيديو|
معلمونا ومعلماتنا قدوة لطلابهم وطالباتهم في الحصول على لقاح كورونا..
بادر بالتسجيل #لعودة_آمنة إلى مدارسنا. https:/…",
279,796050480975724549,2021-07-30 23:27:59+00:00,,1421251254605463556,"RT @AJELNEWS24: وكيل وزارة الصحة د. عبدالله عسيري:

دراسة سعودية جديدة توثق مأمونية لقاح استرازينيكا المضاد لفيروس كورونا و فعاليته في منع…",
280,783358029823639552,2021-07-30 23:27:55+00:00,,1421251237903745029,"RT @MOE_JDH: #فيديو |
طلاب وطالبات ومنسوبي #تعليم_جده يبادرون بأخذ لقاح كورونا بمركز اللقاحات بجامعة الملك عبدالعزيز ، استعداداً لعودة حضور…",
281,793330834824654848,2021-07-30 23:27:55+00:00,,1421251237111123975,"RT @MOE_RYH: اعتباراً من يوم الأحد القادم  22 ذي الحجة الموافق 1 أغسطس... 
أخذ لقاح #كورونا، شرط أساسي للدخول لمقرات #تعليم_الرياض. https:/…",
282,793330834824654848,2021-07-30 23:27:44+00:00,,1421251193981083648,"RT @moe_gov_sa: #فيديو|
معلمونا ومعلماتنا قدوة لطلابهم وطالباتهم في الحصول على لقاح كورونا..
بادر بالتسجيل #لعودة_آمنة إلى مدارسنا. https:/…",
283,1270437542,2021-07-30 23:27:41+00:00,,1421251179372232706,"RT @twasulnews: مرض قاتل ينتشر بسرعة غير مسبوقة.. ولا لقاح له

https://t.co/zymTIflnpX 

#وباء_جديد_في_العالم #السعودية  #الصحة https://t.c…",
284,1284876175647612934,2021-07-30 23:27:40+00:00,,1421251173890285569,RT @Dr__YAS: أطلب ممن يسمون أنفسهم (مختصين) قبل أن يروجوا للإجبار، أن يذكروا لنا لقاح 💉 واحد فقط (((معتمد))) (وليس مرخص ببند الطوارئ) يستخد…,
285,783358029823639552,2021-07-30 23:27:38+00:00,,1421251167565328386,"RT @MOE_JDH: #فيديو |
في مركز اللقاحات بجامعة الملك عبدالعزيز ..
طلاب وطالبات ومنسوبي #تعليم_جده يبادرون في أخذ لقاح كورونا . 

#خذ_الخطوة…",
286,909832922907148288,2021-07-30 23:27:32+00:00,,1421251144177922054,"RT @moe_gov_sa: #فيديو|
معلمونا ومعلماتنا قدوة لطلابهم وطالباتهم في الحصول على لقاح كورونا..
بادر بالتسجيل #لعودة_آمنة إلى مدارسنا. https:/…",
287,1000082257544208384,2021-07-30 23:27:18+00:00,,1421251085419810816,"RT @moe_gov_sa: #فيديو|
معلمونا ومعلماتنا قدوة لطلابهم وطالباتهم في الحصول على لقاح كورونا..
بادر بالتسجيل #لعودة_آمنة إلى مدارسنا. https:/…",
288,1392266548916674565,2021-07-30 23:27:12+00:00,,1421251058312097797,"RT @hosnmagla: فايزر تقول اللقاح ينتهي أثره بعد ٦ شهور يعني كل ٦ شهور لقاح 
يعني ٦ شهور راح تصف صفاً واحداً مع الغير ملقح .. وقف يااخي خلاص",
289,731192820980125696,2021-07-30 23:27:06+00:00,,1421251034043781124,"RT @Dr_Faisal85: سؤال: معقمات الجلد isopropyl alcohol / chlorhexidine و تطعيم الكوفيد ؟
سؤال: هل تطعيم كوڤيد يسبب الوفاة ؟

#كوفيد_19 #coro…",
290,783358029823639552,2021-07-30 23:27:04+00:00,,1421251023725813766,"RT @MOE_JDH: #صور 
إقبال كبير من طلاب وطالبات ومنسوبي #تعليم_جده لأخذ لقاح كورونا ، استعداداً لعودة آمنة مع بداية العام الدراسي القادم . ht…",
291,1420020664468127751,2021-07-30 23:27:01+00:00,,1421251010123665412,رسالتي لكل من لا ياخد لقاح لفايروس كرونا  نصيحه اخذوا اللقاح فهو بالاخير مجانًا واختياري بالنسبه لي انا اخذت لقاح (فايزر) وبعدها اصيبت عائلتي كلها الا انا لاني اخذت اللقاح وشكرا,
292,783358029823639552,2021-07-30 23:26:54+00:00,,1421250982860791815,"RT @MOE_JDH: #صور 
مدير عام #تعليم_جده يطمئن ميدانياً على سير عملية تقديم لقاح كورونا للكادر  التعليمي والإداري والإشرافي والطلاب والطالبات…",
293,1284915781,2021-07-30 23:26:44+00:00,,1421250941358116864,"اتمنى من النيابه العامه القبض على كل من تسول له نفسه عمل هذا العمل الشنيع .

ابتزاز …..؟؟ 

وحنا في عصر الانفتاح …!!

العمل هذا يبيله … لقاح .!! #القبض_علي_المبتزه_لطيفه",
294,1143944449220841472,2021-07-30 23:26:35+00:00,,1421250901164138498,RT @taha_hadeed: #أمريكا تمنح #تونس مليون جرعة من لقاح #موديرنا الأمريكي المضاد لفايروس #كورونا عبر مبادرة #كوفاكس العالمية,
295,244092249,2021-07-30 23:26:33+00:00,,1421250893954027534,"✅ دراسة أمريكية تكشف: لقاحات كورونا لا تلحق الضرر بخصوبة الرجال
 https://t.co/qJzqQrymiO https://t.co/EQp04P59R7",
296,1169919964507201536,2021-07-30 23:26:32+00:00,,1421250888543387652,@SaudiNews50 لقاح تجريبي  كيف تفروضونه علينا وكاننا فئران,
297,632147555,2021-07-30 23:26:30+00:00,,1421250881320783874,RT @Eyaaaad: بعض سكان ولاية ميزوري الأمريكية يذهبون للمستشفيات متنكرين لأخذ لقاح كورونا سراً حتى لا يتعرف عليهم أقرباؤهم ومعارفهم الذين يعا…,
298,1173292106741403649,2021-07-30 23:26:19+00:00,,1421250837561683971,"RT @drsamihz: بفضل من الله نشرت دراستنا الوطنية عن قابلية أخذ لقاح كورونا كوفيد-١٩ والعوامل المؤثرة في المملكة العربية السعودية،
في المجلة…",
299,1389635980924264449,2021-07-30 23:26:17+00:00,,1421250826874638336,@saaaa3a8a5 @Man3yooneA ماعليك مطعم 3 تطعيمات 😂,
300,1360662832136802308,2021-07-30 23:26:16+00:00,,1421250821493252096,RT @SaudiNews50: بلغ عدد من تلقوا جرعتي لقاح كورونا في المملكة 7.7 مليون شخص.,
301,500502817,2021-07-30 23:26:14+00:00,,1421250814417543168,RT @alimzm: الوافدين الذين لا تتوفر في دولتهم التطعيمات الاربعه المعتمده لدى الكويت مثال على ذالك الهند يوجد لديهم تطعيم (كوفيد سيل ) لم يذ…,
302,1157290648329949184,2021-07-30 23:26:12+00:00,,1421250806486126593,"من الأحد إلى الخميس
يوجد تطعيم في م جابر الاحمد ج السرة

🛑 ابتداء من الساعة ٨ ص - بوابة ٥.
التطعيم مفتوح للعموم 
يعبي نموذج ورقي خاص ويعطى رقم للدخول الى الصحة الوقائية للحصول على التطعيم استرازينيكا
للأعمار من 18 - 63

🛑 بشرط يكون مسجل في منصة التطعيم ولكنه لم يحصل على موعد",
303,177762253,2021-07-30 23:26:09+00:00,,1421250792309379076,"بدء استقبال مركز لقاحات COVID-19 #كورونا  بالمدينة الطبية الأكاديمية التابعة لـ #جامعة_الإمام_عبدالرحمن_بن_فيصل  جميع سكان #المنطقة_الشرقية (مواطنين ومقيمين) لأخذ لقاح فايزر ..

بادر بالتسجيل https://t.co/LLBng0j6wP",
304,715637301720776705,2021-07-30 23:26:07+00:00,,1421250786001133569,RT @MOE_JZN_06: مديرا مكتب #تعليم_وسط_جازان “بنين وبنات” يقفان على استعدادات مركز لقاح كورونا بابتدائية الشماخي لتحفيظ القرآن الكريم، ضمن م…,
305,288196328,2021-07-30 23:26:02+00:00,,1421250766195601415,تونس تتلقّى مليون جرعة لقاح هبة من #الولايات_المتّحدة,
306,143531181,2021-07-30 23:25:35+00:00,,1421250649342320641,"#تونس تتلقّى مليون جرعة لقاح هبة من #الولايات_المتّحدة                              
#أخبار_الآن",
307,2515075177,2021-07-30 23:25:29+00:00,,1421250627556966404,RT @to20m_non: @Eyaaaad بس ما تحسون ان الوضع مريب بي لقاح كورونا تحديدا فيه مبالغه غير طبيعية لدفع الناس لأخذه والترويج له رغم انه لا يمنع…,
308,254968365,2021-07-30 23:24:56+00:00,,1421250486271893505,@SaudiMOH السلام عليكم هل يمكن لمريض السرطان ان يأخذ لقاح كرونا علما ان المريض يتعالج بالكيماوي,
309,1333278193726459905,2021-07-30 23:24:49+00:00,,1421250456446177282,"RT @l2xvn: يتوفر حجز عمرة 🕋 🕌
والصلاة في المسجد الحرام 
والصلاة في الروضة الشريفة 

حجوزات اليوم وبكره.    
 
باسعار رمزية والتحويل بعد الح…",
310,779577677258887168,2021-07-30 23:24:48+00:00,,1421250456249147402,"@h_h_h_h_h7 @quvr45 @9sxbm @kwtil ولو انهم اكثر من قليل 
لكن بنمشي على كلامك هذول القليل مالهم رب؟ 
ولا مستمرين بدعم التطعيم الإجباري وتحديد الكل على لقاح محد يدري وش مكوناته",
311,1384638999092998146,2021-07-30 23:24:32+00:00,,1421250388313923585,"RT @MOE_DWD_03_1126: عزيزي ولي الامر :

لـ #عودة_امنة لمقاعد الدراسة بادر بتسجيل أبناءك لتلقي الجرعة الأولى من #لقاح_كورونا  الفئة المستهدف…",
